mirror_id,original_campo_mirror_id,ring_index,campo_zone,zone_row_index,normalized_zone_row,azimuth_rad,centered_azimuth_feature,nominal_ring_count,actual_ring_count,mirror_width_m,mirror_height_m,x_m,y_m,z_m
395,395,6,1,5,0.5,-0.04363323129985843,0.6988475353067622,72,54,6.773875636198805,6.253763066409303,-8.540751779963115,13.81532243639748,3.160585252215359
396,396,7,1,6,0.6,0.0,0.6433707855968206,72,51,6.780652899902083,6.2600199573998,0.0,26.729694575344553,3.160585252215359
397,397,7,1,6,0.6,0.08726646259971647,0.6395654836885661,72,51,6.780652899902083,6.2600199573998,18.17456511676953,25.936175925394252,3.160585252215359
398,398,7,1,6,0.6,0.17453292519943295,0.6281785386090286,72,51,6.780652899902083,6.2600199573998,36.210810818897976,23.561659131609076,3.160585252215359
399,399,7,1,6,0.6,0.2617993877991494,0.6092966118858889,72,51,6.780652899902083,6.2600199573998,53.971470386009244,19.624215700562274,3.160585252215359
400,400,7,1,6,0.6,0.3490658503988659,0.583063406382729,72,51,6.780652899902083,6.2600199573998,71.32137447461814,14.15381195425735,3.160585252215359
401,401,7,1,6,0.6,0.43633231299858244,0.5496785726334705,72,51,6.780652899902083,6.2600199573998,88.12847983845187,7.192080968323836,3.160585252215359
402,402,7,1,6,0.6,0.5235987755982988,0.5093961893812593,72,51,6.780652899902083,6.2600199573998,104.2648742572839,-1.2079942808272222,3.160585252215359
403,403,7,1,6,0.6,0.6108652381980153,0.4625228298858124,72,51,6.780652899902083,6.2600199573998,119.60775002616566,-10.982484148445678,3.160585252215359
404,404,7,1,6,0.6,0.6981317007977318,0.4094152287157986,72,51,6.780652899902083,6.2600199573998,134.0403385962142,-22.056998864640633,3.160585252215359
405,405,7,1,6,0.6,0.7853981633974483,0.35047756678336817,72,51,6.780652899902083,6.2600199573998,147.4527992537763,-34.347254685446984,3.160585252215359
406,406,7,1,6,0.6,0.8726646259971648,0.28615839528335996,72,51,6.780652899902083,6.2600199573998,159.74305507458266,-47.75971534300905,3.160585252215359
407,407,7,1,6,0.6,0.9599310885968811,0.21694722194786675,72,51,6.780652899902083,6.2600199573998,170.81756979077758,-62.1923039130576,3.160585252215359
408,408,7,1,6,0.6,1.0471975511965976,0.1433707855968207,72,51,6.780652899902083,6.2600199573998,180.59205965839604,-77.53517968193934,3.160585252215359
409,409,7,1,6,0.6,1.1344640137963142,0.06598904733752003,72,51,6.780652899902083,6.2600199573998,188.99213490754713,-93.67157410077142,3.160585252215359
410,410,7,1,6,0.6,1.2217304763960306,-0.014609071077510583,72,51,6.780652899902083,6.2600199573998,195.95386589348064,-110.47867946460512,3.160585252215359
411,411,7,1,6,0.6,1.308996938995747,-0.09781016930065844,72,51,6.780652899902083,6.2600199573998,201.42426963978554,-127.828583553214,3.160585252215359
412,412,7,1,6,0.6,1.3962634015954636,-0.182981036736249,72,51,6.780652899902083,6.2600199573998,205.36171307083237,-145.5892431203253,3.160585252215359
413,413,7,1,6,0.6,1.4835298641951802,-0.26947347165552127,72,51,6.780652899902083,6.2600199573998,207.73622986461754,-163.62548882245378,3.160585252215359
414,414,7,1,6,0.6,1.5707963267948966,-0.35662921440317935,72,51,6.780652899902083,6.2600199573998,208.52974851456784,-181.8000539392233,3.160585252215359
415,415,7,1,6,0.6,1.658062789394613,-0.44378495715083743,72,51,6.780652899902083,6.2600199573998,207.73622986461754,-199.97461905599278,3.160585252215359
416,416,7,1,6,0.6,1.7453292519943295,-0.5302773920701097,72,51,6.780652899902083,6.2600199573998,205.36171307083237,-218.01086475812127,3.160585252215359
417,417,7,1,6,0.6,1.8325957145940461,-0.6154482595057003,72,51,6.780652899902083,6.2600199573998,201.42426963978556,-235.77152432523255,3.160585252215359
418,418,7,1,6,0.6,1.9198621771937623,-0.698649357728848,72,51,6.780652899902083,6.2600199573998,195.95386589348064,-253.1214284138414,3.160585252215359
419,419,7,1,6,0.6,2.007128639793479,-0.7792474761438788,72,51,6.780652899902083,6.2600199573998,188.99213490754715,-269.9285337776751,3.160585252215359
420,420,7,1,6,0.6,2.0943951023931953,-0.8566292144031793,72,51,6.780652899902083,6.2600199573998,180.59205965839607,-286.0649281965072,3.160585252215359
421,421,7,1,6,0.6,2.181661564992912,-0.9302056507542256,72,51,6.780652899902083,6.2600199573998,170.81756979077758,-301.407803965389,3.160585252215359
422,422,7,1,6,0.6,-2.181661564992911,-0.9302056507542249,72,51,6.780652899902083,6.2600199573998,-170.81756979077767,-301.40780396538884,3.160585252215359
423,423,7,1,6,0.6,-2.094395102393196,-0.85662921440318,72,51,6.780652899902083,6.2600199573998,-180.592059658396,-286.0649281965073,3.160585252215359
424,424,7,1,6,0.6,-2.0071286397934798,-0.7792474761438795,72,51,6.780652899902083,6.2600199573998,-188.99213490754707,-269.9285337776753,3.160585252215359
425,425,7,1,6,0.6,-1.9198621771937623,-0.698649357728848,72,51,6.780652899902083,6.2600199573998,-195.95386589348064,-253.1214284138414,3.160585252215359
426,426,7,1,6,0.6,-1.832595714594046,-0.6154482595057,72,51,6.780652899902083,6.2600199573998,-201.42426963978556,-235.77152432523252,3.160585252215359
427,427,7,1,6,0.6,-1.7453292519943295,-0.5302773920701097,72,51,6.780652899902083,6.2600199573998,-205.36171307083237,-218.01086475812127,3.160585252215359
428,428,7,1,6,0.6,-1.6580627893946132,-0.44378495715083766,72,51,6.780652899902083,6.2600199573998,-207.73622986461754,-199.97461905599283,3.160585252215359
429,429,7,1,6,0.6,-1.5707963267948968,-0.3566292144031796,72,51,6.780652899902083,6.2600199573998,-208.52974851456784,-181.80005393922332,3.160585252215359
430,430,7,1,6,0.6,-1.4835298641951804,-0.2694734716555215,72,51,6.780652899902083,6.2600199573998,-207.73622986461754,-163.62548882245383,3.160585252215359
431,431,7,1,6,0.6,-1.396263401595464,-0.1829810367362494,72,51,6.780652899902083,6.2600199573998,-205.3617130708324,-145.5892431203254,3.160585252215359
432,432,7,1,6,0.6,-1.3089969389957476,-0.09781016930065911,72,51,6.780652899902083,6.2600199573998,-201.4242696397856,-127.82858355321414,3.160585252215359
433,433,7,1,6,0.6,-1.2217304763960304,-0.01460907107751036,72,51,6.780652899902083,6.2600199573998,-195.95386589348064,-110.47867946460508,3.160585252215359
434,434,7,1,6,0.6,-1.134464013796315,0.06598904733751942,72,51,6.780652899902083,6.2600199573998,-188.99213490754718,-93.67157410077155,3.160585252215359
435,435,7,1,6,0.6,-1.0471975511965985,0.14337078559681993,72,51,6.780652899902083,6.2600199573998,-180.59205965839615,-77.53517968193951,3.160585252215359
436,436,7,1,6,0.6,-0.9599310885968814,0.21694722194786664,72,51,6.780652899902083,6.2600199573998,-170.8175697907776,-62.19230391305763,3.160585252215359
437,437,7,1,6,0.6,-0.872664625997165,0.28615839528335973,72,51,6.780652899902083,6.2600199573998,-159.74305507458268,-47.75971534300908,3.160585252215359
438,438,7,1,6,0.6,-0.7853981633974485,0.35047756678336794,72,51,6.780652899902083,6.2600199573998,-147.45279925377633,-34.34725468544701,3.160585252215359
439,439,7,1,6,0.6,-0.6981317007977322,0.4094152287157984,72,51,6.780652899902083,6.2600199573998,-134.0403385962143,-22.05699886464069,3.160585252215359
440,440,7,1,6,0.6,-0.6108652381980159,0.46252282988581206,72,51,6.780652899902083,6.2600199573998,-119.60775002616576,-10.982484148445735,3.160585252215359
441,441,7,1,6,0.6,-0.5235987755982985,0.5093961893812594,72,51,6.780652899902083,6.2600199573998,-104.26487425728385,-1.2079942808271937,3.160585252215359
442,442,7,1,6,0.6,-0.43633231299858305,0.5496785726334703,72,51,6.780652899902083,6.2600199573998,-88.12847983845198,7.192080968323779,3.160585252215359
443,443,7,1,6,0.6,-0.3490658503988658,0.583063406382729,72,51,6.780652899902083,6.2600199573998,-71.32137447461812,14.15381195425735,3.160585252215359
444,444,7,1,6,0.6,-0.26179938779914935,0.6092966118858889,72,51,6.780652899902083,6.2600199573998,-53.97147038600923,19.624215700562274,3.160585252215359
445,445,7,1,6,0.6,-0.174532925199433,0.6281785386090286,72,51,6.780652899902083,6.2600199573998,-36.21081081889799,23.561659131609076,3.160585252215359
446,446,7,1,6,0.6,-0.08726646259971663,0.6395654836885661,72,51,6.780652899902083,6.2600199573998,-18.17456511676956,25.936175925394252,3.160585252215359
447,447,8,1,7,0.7,0.04363323129985824,0.5854203143152418,72,48,6.787436944258827,6.266283108410777,9.658699135233206,39.420526556993224,3.160585252215359
448,448,8,1,7,0.7,0.1308996938995747,0.5778169541071944,72,48,6.787436944258827,6.266283108410777,28.902588873198496,37.736904362778375,3.160585252215359
449,449,8,1,7,0.7,0.2181661564992912,0.5626680998533173,72,48,6.787436944258827,6.266283108410777,47.92651245797844,34.382473355845576,3.160585252215359
450,450,8,1,7,0.7,0.3054326190990077,0.5400890434816109,72,48,6.787436944258827,6.266283108410777,66.58568634413373,29.382762781618396,3.160585252215359
451,451,8,1,7,0.7,0.39269908169872414,0.5102516252446707,72,48,6.787436944258827,6.266283108410777,84.73810295167348,22.775823456474427,3.160585252215359
452,452,8,1,7,0.7,0.4799655442984406,0.4733829259116057,72,48,6.787436944258827,6.266283108410777,102.2456114294855,14.61193817805713,3.160585252215359
453,453,8,1,7,0.7,0.5672320068981571,0.4297635385462697,72,48,6.787436944258827,6.266283108410777,118.97496906673099,4.953239042823924,3.160585252215359
454,454,8,1,7,0.7,0.6544984694978735,0.37972543302461925,72,48,6.787436944258827,6.266283108410777,134.79885535032818,-6.126765416724027,3.160585252215359
455,455,8,1,7,0.7,0.74176493209759,0.32364942954350806,72,48,6.787436944258827,6.266283108410777,149.59684095093513,-18.54374967636005,3.160585252215359
456,456,8,1,7,0.7,0.8290313946973065,0.2619623003490442,72,48,6.787436944258827,6.266283108410777,163.2563042628632,-32.20321298828813,3.160585252215359
457,457,8,1,7,0.7,0.916297857297023,0.19513352174210463,72,48,6.787436944258827,6.266283108410777,175.67328852249923,-47.00119858889508,3.160585252215359
458,458,8,1,7,0.7,1.0035643198967394,0.12367170108020786,72,48,6.787436944258827,6.266283108410777,186.75329298204718,-62.82508487249228,3.160585252215359
459,459,8,1,7,0.7,1.0908307824964558,0.048120705968418054,72,48,6.787436944258827,6.266283108410777,196.4119921172804,-79.55444250973775,3.160585252215359
460,460,8,1,7,0.7,1.1780972450961724,-0.030944474901526187,72,48,6.787436944258827,6.266283108410777,204.57587739569772,-97.06195098754979,3.160585252215359
461,461,8,1,7,0.7,1.2653637076958888,-0.11292210776234274,72,48,6.787436944258827,6.266283108410777,211.18281672084169,-115.21436759508953,3.160585252215359
462,462,8,1,7,0.7,1.3526301702956052,-0.1971882933285129,72,48,6.787436944258827,6.266283108410777,216.18252729506887,-133.87354148124479,3.160585252215359
463,463,8,1,7,0.7,1.4398966328953218,-0.28310171504656434,72,48,6.787436944258827,6.266283108410777,219.53695830200166,-152.89746506602475,3.160585252215359
464,464,8,1,7,0.7,1.5271630954950384,-0.37000851990128003,72,48,6.787436944258827,6.266283108410777,221.2205804962165,-172.14135480399008,3.160585252215359
465,465,8,1,7,0.7,1.6144295580947547,-0.4572472946319519,72,48,6.787436944258827,6.266283108410777,221.2205804962165,-191.45875307445647,3.160585252215359
466,466,8,1,7,0.7,1.7016960206944711,-0.5441540994866674,72,48,6.787436944258827,6.266283108410777,219.5369583020017,-210.70264281242174,3.160585252215359
467,467,8,1,7,0.7,1.7889624832941877,-0.6300675212047189,72,48,6.787436944258827,6.266283108410777,216.18252729506887,-229.7265663972017,3.160585252215359
468,468,8,1,7,0.7,1.8762289458939043,-0.7143337067708891,72,48,6.787436944258827,6.266283108410777,211.18281672084169,-248.38574028335702,3.160585252215359
469,469,8,1,7,0.7,1.9634954084936207,-0.7963113396317058,72,48,6.787436944258827,6.266283108410777,204.57587739569774,-266.53815689089674,3.160585252215359
470,470,8,1,7,0.7,2.050761871093337,-0.8753765205016498,72,48,6.787436944258827,6.266283108410777,196.41199211728045,-284.0456653687088,3.160585252215359
471,471,8,1,7,0.7,-2.050761871093338,-0.8753765205016506,72,48,6.787436944258827,6.266283108410777,-196.41199211728036,-284.0456653687089,3.160585252215359
472,472,8,1,7,0.7,-1.9634954084936214,-0.7963113396317063,72,48,6.787436944258827,6.266283108410777,-204.57587739569766,-266.5381568908969,3.160585252215359
473,473,8,1,7,0.7,-1.876228945893904,-0.714333706770889,72,48,6.787436944258827,6.266283108410777,-211.18281672084169,-248.385740283357,3.160585252215359
474,474,8,1,7,0.7,-1.7889624832941877,-0.6300675212047189,72,48,6.787436944258827,6.266283108410777,-216.18252729506887,-229.7265663972017,3.160585252215359
475,475,8,1,7,0.7,-1.7016960206944713,-0.5441540994866676,72,48,6.787436944258827,6.266283108410777,-219.53695830200166,-210.7026428124218,3.160585252215359
476,476,8,1,7,0.7,-1.614429558094755,-0.45724729463195213,72,48,6.787436944258827,6.266283108410777,-221.2205804962165,-191.45875307445652,3.160585252215359
477,477,8,1,7,0.7,-1.5271630954950386,-0.37000851990128025,72,48,6.787436944258827,6.266283108410777,-221.2205804962165,-172.14135480399014,3.160585252215359
478,478,8,1,7,0.7,-1.4398966328953222,-0.2831017150465648,72,48,6.787436944258827,6.266283108410777,-219.5369583020017,-152.89746506602486,3.160585252215359
479,479,8,1,7,0.7,-1.3526301702956058,-0.19718829332851354,72,48,6.787436944258827,6.266283108410777,-216.1825272950689,-133.87354148124496,3.160585252215359
480,480,8,1,7,0.7,-1.2653637076958895,-0.1129221077623434,72,48,6.787436944258827,6.266283108410777,-211.1828167208417,-115.21436759508967,3.160585252215359
481,481,8,1,7,0.7,-1.1780972450961722,-0.03094447490152602,72,48,6.787436944258827,6.266283108410777,-204.5758773956977,-97.06195098754975,3.160585252215359
482,482,8,1,7,0.7,-1.0908307824964567,0.04812070596841728,72,48,6.787436944258827,6.266283108410777,-196.4119921172805,-79.55444250973794,3.160585252215359
483,483,8,1,7,0.7,-1.0035643198967403,0.12367170108020709,72,48,6.787436944258827,6.266283108410777,-186.75329298204733,-62.825084872492454,3.160585252215359
484,484,8,1,7,0.7,-0.916297857297023,0.19513352174210463,72,48,6.787436944258827,6.266283108410777,-175.67328852249923,-47.00119858889508,3.160585252215359
485,485,8,1,7,0.7,-0.8290313946973067,0.2619623003490441,72,48,6.787436944258827,6.266283108410777,-163.25630426286327,-32.20321298828816,3.160585252215359
486,486,8,1,7,0.7,-0.7417649320975903,0.32364942954350784,72,48,6.787436944258827,6.266283108410777,-149.5968409509352,-18.543749676360108,3.160585252215359
487,487,8,1,7,0.7,-0.6544984694978739,0.3797254330246189,72,48,6.787436944258827,6.266283108410777,-134.79885535032824,-6.126765416724112,3.160585252215359
488,488,8,1,7,0.7,-0.5672320068981576,0.4297635385462695,72,48,6.787436944258827,6.266283108410777,-118.97496906673109,4.953239042823867,3.160585252215359
489,489,8,1,7,0.7,-0.4799655442984403,0.4733829259116058,72,48,6.787436944258827,6.266283108410777,-102.24561142948544,14.611938178057159,3.160585252215359
490,490,8,1,7,0.7,-0.39269908169872486,0.5102516252446705,72,48,6.787436944258827,6.266283108410777,-84.73810295167362,22.77582345647437,3.160585252215359
491,491,8,1,7,0.7,-0.30543261909900754,0.5400890434816109,72,48,6.787436944258827,6.266283108410777,-66.5856863441337,29.382762781618396,3.160585252215359
492,492,8,1,7,0.7,-0.2181661564992912,0.5626680998533173,72,48,6.787436944258827,6.266283108410777,-47.92651245797844,34.382473355845576,3.160585252215359
493,493,8,1,7,0.7,-0.13089969389957481,0.5778169541071944,72,48,6.787436944258827,6.266283108410777,-28.90258887319852,37.736904362778375,3.160585252215359
494,494,8,1,7,0.7,-0.04363323129985843,0.5854203143152418,72,48,6.787436944258827,6.266283108410777,-9.658699135233249,39.420526556993224,3.160585252215359
495,495,9,1,8,0.8,0.0,0.5293226815389858,72,45,6.794227776053082,6.272552525705384,0.0,52.70643894271308,3.160585252215359
496,496,9,1,8,0.8,0.08726646259971646,0.5255173796307313,72,45,6.794227776053082,6.272552525705384,20.438587566273576,51.8140709378514,3.160585252215359
497,497,9,1,8,0.8,0.17453292519943295,0.5141304345511938,72,45,6.794227776053082,6.272552525705384,40.72162514001122,49.14375838260983,3.160585252215359
498,498,9,1,8,0.8,0.2617993877991494,0.4952485078280541,72,45,6.794227776053082,6.272552525705384,60.694746558043846,44.7158239679126,3.160585252215359
499,499,9,1,8,0.8,0.3490658503988659,0.4690153023248942,72,45,6.794227776053082,6.272552525705384,80.20594430627979,38.56396694831548,3.160585252215359
500,500,9,1,8,0.8,0.43633231299858244,0.4356304685756357,72,45,6.794227776053082,6.272552525705384,99.10672638867166,30.735006670330364,3.160585252215359
501,501,9,1,8,0.8,0.5235987755982988,0.39534808532342447,72,45,6.794227776053082,6.272552525705384,117.25324644096817,21.288526248928264,3.160585252215359
502,502,9,1,8,0.8,0.6108652381980153,0.34847472582797756,72,45,6.794227776053082,6.272552525705384,134.507398488403,10.296419104056781,3.160585252215359
503,503,9,1,8,0.8,0.6981317007977318,0.2953671246579638,72,45,6.794227776053082,6.272552525705384,150.73786801555332,-2.1576581916957593,3.160585252215359
504,504,9,1,8,0.8,0.7853981633974483,0.23642946272553333,72,45,6.794227776053082,6.272552525705384,165.82113134909204,-15.978922590131248,3.160585252215359
505,505,9,1,8,0.8,0.8726646259971648,0.17211029122552512,72,45,6.794227776053082,6.272552525705384,179.64239574752753,-31.062185923669944,3.160585252215359
506,506,9,1,8,0.8,0.9599310885968811,0.10289911789003192,72,45,6.794227776053082,6.272552525705384,192.09647304328004,-47.29265545082026,3.160585252215359
507,507,9,1,8,0.8,1.0471975511965976,0.029322681538985873,72,45,6.794227776053082,6.272552525705384,203.08858018815152,-64.54680749825508,3.160585252215359
508,508,9,1,8,0.8,1.1344640137963142,-0.0480590567203148,72,45,6.794227776053082,6.272552525705384,212.53506060955365,-82.69332755055163,3.160585252215359
509,509,9,1,8,0.8,1.2217304763960306,-0.12865717513534541,72,45,6.794227776053082,6.272552525705384,220.36402088753874,-101.59410963294347,3.160585252215359
510,510,9,1,8,0.8,1.308996938995747,-0.21185827335849328,72,45,6.794227776053082,6.272552525705384,226.5158779071359,-121.10530738117939,3.160585252215359
511,511,9,1,8,0.8,1.3962634015954636,-0.2970291407940838,72,45,6.794227776053082,6.272552525705384,230.94381232183312,-141.07842879921205,3.160585252215359
512,512,9,1,8,0.8,1.4835298641951802,-0.3835215757133561,72,45,6.794227776053082,6.272552525705384,233.6141248770747,-161.3614663729497,3.160585252215359
513,513,9,1,8,0.8,1.5707963267948966,-0.4706773184610142,72,45,6.794227776053082,6.272552525705384,234.50649288193637,-181.80005393922326,3.160585252215359
514,514,9,1,8,0.8,1.658062789394613,-0.5578330612086723,72,45,6.794227776053082,6.272552525705384,233.6141248770747,-202.23864150549684,3.160585252215359
515,515,9,1,8,0.8,1.7453292519943295,-0.6443254961279445,72,45,6.794227776053082,6.272552525705384,230.94381232183312,-222.5216790792345,3.160585252215359
516,516,9,1,8,0.8,1.8325957145940461,-0.7294963635635351,72,45,6.794227776053082,6.272552525705384,226.5158779071359,-242.49480049726716,3.160585252215359
517,517,9,1,8,0.8,1.9198621771937623,-0.8126974617866827,72,45,6.794227776053082,6.272552525705384,220.36402088753877,-262.005998245503,3.160585252215359
518,518,9,1,8,0.8,-1.9198621771937625,-0.8126974617866829,72,45,6.794227776053082,6.272552525705384,-220.36402088753877,-262.00599824550306,3.160585252215359
519,519,9,1,8,0.8,-1.832595714594046,-0.7294963635635349,72,45,6.794227776053082,6.272552525705384,-226.5158779071359,-242.4948004972671,3.160585252215359
520,520,9,1,8,0.8,-1.7453292519943295,-0.6443254961279445,72,45,6.794227776053082,6.272552525705384,-230.94381232183312,-222.5216790792345,3.160585252215359
521,521,9,1,8,0.8,-1.6580627893946132,-0.5578330612086725,72,45,6.794227776053082,6.272552525705384,-233.6141248770747,-202.2386415054969,3.160585252215359
522,522,9,1,8,0.8,-1.5707963267948968,-0.4706773184610144,72,45,6.794227776053082,6.272552525705384,-234.50649288193637,-181.80005393922335,3.160585252215359
523,523,9,1,8,0.8,-1.4835298641951804,-0.3835215757133563,72,45,6.794227776053082,6.272552525705384,-233.6141248770747,-161.3614663729498,3.160585252215359
524,524,9,1,8,0.8,-1.396263401595464,-0.29702914079408427,72,45,6.794227776053082,6.272552525705384,-230.94381232183312,-141.07842879921216,3.160585252215359
525,525,9,1,8,0.8,-1.3089969389957476,-0.21185827335849394,72,45,6.794227776053082,6.272552525705384,-226.51587790713592,-121.10530738117954,3.160585252215359
526,526,9,1,8,0.8,-1.2217304763960304,-0.1286571751353452,72,45,6.794227776053082,6.272552525705384,-220.36402088753874,-101.59410963294344,3.160585252215359
527,527,9,1,8,0.8,-1.134464013796315,-0.04805905672031541,72,45,6.794227776053082,6.272552525705384,-212.53506060955374,-82.69332755055179,3.160585252215359
528,528,9,1,8,0.8,-1.0471975511965985,0.029322681538985096,72,45,6.794227776053082,6.272552525705384,-203.0885801881516,-64.54680749825526,3.160585252215359
529,529,9,1,8,0.8,-0.9599310885968814,0.10289911789003181,72,45,6.794227776053082,6.272552525705384,-192.09647304328007,-47.29265545082029,3.160585252215359
530,530,9,1,8,0.8,-0.8726646259971649,0.17211029122552501,72,45,6.794227776053082,6.272552525705384,-179.64239574752756,-31.062185923669972,3.160585252215359
531,531,9,1,8,0.8,-0.7853981633974485,0.2364294627255331,72,45,6.794227776053082,6.272552525705384,-165.82113134909207,-15.978922590131276,3.160585252215359
532,532,9,1,8,0.8,-0.6981317007977321,0.29536712465796366,72,45,6.794227776053082,6.272552525705384,-150.73786801555337,-2.157658191695816,3.160585252215359
533,533,9,1,8,0.8,-0.6108652381980159,0.3484747258279772,72,45,6.794227776053082,6.272552525705384,-134.5073984884031,10.296419104056724,3.160585252215359
534,534,9,1,8,0.8,-0.5235987755982985,0.3953480853234246,72,45,6.794227776053082,6.272552525705384,-117.25324644096811,21.288526248928292,3.160585252215359
535,535,9,1,8,0.8,-0.43633231299858305,0.4356304685756355,72,45,6.794227776053082,6.272552525705384,-99.10672638867179,30.735006670330307,3.160585252215359
536,536,9,1,8,0.8,-0.3490658503988658,0.4690153023248942,72,45,6.794227776053082,6.272552525705384,-80.20594430627976,38.56396694831548,3.160585252215359
537,537,9,1,8,0.8,-0.26179938779914935,0.4952485078280541,72,45,6.794227776053082,6.272552525705384,-60.69474655804383,44.7158239679126,3.160585252215359
538,538,9,1,8,0.8,-0.174532925199433,0.5141304345511938,72,45,6.794227776053082,6.272552525705384,-40.721625140011234,49.14375838260983,3.160585252215359
539,539,9,1,8,0.8,-0.08726646259971661,0.5255173796307313,72,45,6.794227776053082,6.272552525705384,-20.43858756627361,51.8140709378514,3.160585252215359
540,540,10,1,9,0.9,0.04363323129985824,0.5094345024909983,72,44,6.801025402075677,6.278828215553039,10.806931130064193,65.71936296180962,3.160585252215359
541,541,10,1,9,0.9,0.1308996938995747,0.5018311422829509,72,44,6.801025402075677,6.278828215553039,32.338546118889354,63.835590742882516,3.160585252215359
542,542,10,1,9,0.9,0.2181661564992912,0.4866822880290738,72,44,6.801025402075677,6.278828215553039,53.62404524520176,60.08238294906721,3.160585252215359
543,543,10,1,9,0.9,0.30543261909900765,0.4641032316573674,72,44,6.801025402075677,6.278828215553039,74.50143300811438,54.488303757923376,3.160585252215359
544,544,10,1,9,0.9,0.39269908169872414,0.4342658134204272,72,44,6.801025402075677,6.278828215553039,94.81181988064006,47.09592748989297,3.160585252215359
545,545,10,1,9,0.9,0.4799655442984406,0.39739711408736217,72,44,6.801025402075677,6.278828215553039,114.40063155493198,37.96151459201462,3.160585252215359
546,546,10,1,9,0.9,0.5672320068981571,0.3537777267220262,72,44,6.801025402075677,6.278828215553039,133.1187853461009,27.154583461950438,3.160585252215359
547,547,10,1,9,0.9,0.6544984694978735,0.30373962120037573,72,44,6.801025402075677,6.278828215553039,150.82382480146575,14.757381371003646,3.160585252215359
548,548,10,1,9,0.9,0.74176493209759,0.24766361771926454,72,44,6.801025402075677,6.278828215553039,167.38100388017608,0.8642585127216194,3.160585252215359
549,549,10,1,9,0.9,0.8290313946973066,0.1859764885248007,72,44,6.801025402075677,6.278828215553039,182.66431245194488,-14.41905005904718,3.160585252215359
550,550,10,1,9,0.9,0.916297857297023,0.11914770991786111,72,44,6.801025402075677,6.278828215553039,196.5574353102269,-30.976229137757514,3.160585252215359
551,551,10,1,9,0.9,1.0035643198967394,0.04768588925596434,72,44,6.801025402075677,6.278828215553039,208.9546374011737,-48.681268593122354,3.160585252215359
552,552,10,1,9,0.9,1.0908307824964558,-0.027865105855825467,72,44,6.801025402075677,6.278828215553039,219.76156853123788,-67.39942238429127,3.160585252215359
553,553,10,1,9,0.9,1.1780972450961724,-0.10693028672576971,72,44,6.801025402075677,6.278828215553039,228.89598142911626,-86.98823405858322,3.160585252215359
554,554,10,1,9,0.9,1.2653637076958888,-0.18890791958658626,72,44,6.801025402075677,6.278828215553039,236.28835769714667,-107.29862093110887,3.160585252215359
555,555,10,1,9,0.9,1.3526301702956052,-0.2731741051527564,72,44,6.801025402075677,6.278828215553039,241.8824368882905,-128.17600869402148,3.160585252215359
556,556,10,1,9,0.9,1.4398966328953218,-0.3590875268708078,72,44,6.801025402075677,6.278828215553039,245.6356446821058,-149.4615078203339,3.160585252215359
557,557,10,1,9,0.9,1.5271630954950384,-0.44599433172552355,72,44,6.801025402075677,6.278828215553039,247.5194169010329,-170.9931228091591,3.160585252215359
558,558,10,1,9,0.9,1.6144295580947547,-0.5332331064561955,72,44,6.801025402075677,6.278828215553039,247.5194169010329,-192.60698506928745,3.160585252215359
559,559,10,1,9,0.9,1.7016960206944711,-0.620139911310911,72,44,6.801025402075677,6.278828215553039,245.63564468210583,-214.13860005811262,3.160585252215359
560,560,10,1,9,0.9,1.7889624832941877,-0.7060533330289623,72,44,6.801025402075677,6.278828215553039,241.8824368882905,-235.42409918442502,3.160585252215359
561,561,10,1,9,0.9,1.876228945893904,-0.7903195185951325,72,44,6.801025402075677,6.278828215553039,236.28835769714667,-256.30148694733765,3.160585252215359
562,562,10,1,9,0.9,-1.876228945893904,-0.7903195185951325,72,44,6.801025402075677,6.278828215553039,-236.28835769714667,-256.30148694733765,3.160585252215359
563,563,10,1,9,0.9,-1.7889624832941877,-0.7060533330289623,72,44,6.801025402075677,6.278828215553039,-241.8824368882905,-235.42409918442505,3.160585252215359
564,564,10,1,9,0.9,-1.7016960206944713,-0.6201399113109112,72,44,6.801025402075677,6.278828215553039,-245.6356446821058,-214.13860005811267,3.160585252215359
565,565,10,1,9,0.9,-1.614429558094755,-0.5332331064561957,72,44,6.801025402075677,6.278828215553039,-247.5194169010329,-192.6069850692875,3.160585252215359
566,566,10,1,9,0.9,-1.5271630954950386,-0.4459943317255238,72,44,6.801025402075677,6.278828215553039,-247.5194169010329,-170.99312280915916,3.160585252215359
567,567,10,1,9,0.9,-1.4398966328953222,-0.35908752687080825,72,44,6.801025402075677,6.278828215553039,-245.63564468210583,-149.46150782033402,3.160585252215359
568,568,10,1,9,0.9,-1.3526301702956058,-0.2731741051527571,72,44,6.801025402075677,6.278828215553039,-241.88243688829053,-128.17600869402162,3.160585252215359
569,569,10,1,9,0.9,-1.2653637076958895,-0.18890791958658693,72,44,6.801025402075677,6.278828215553039,-236.2883576971467,-107.29862093110903,3.160585252215359
570,570,10,1,9,0.9,-1.1780972450961722,-0.10693028672576954,72,44,6.801025402075677,6.278828215553039,-228.89598142911623,-86.98823405858317,3.160585252215359
571,571,10,1,9,0.9,-1.0908307824964567,-0.027865105855826244,72,44,6.801025402075677,6.278828215553039,-219.761568531238,-67.39942238429147,3.160585252215359
572,572,10,1,9,0.9,-1.0035643198967403,0.047685889255963565,72,44,6.801025402075677,6.278828215553039,-208.95463740117384,-48.68126859312255,3.160585252215359
