mirror_id,x_m,y_m,radius_to_tower_m,average_optical_efficiency,average_cosine_efficiency,average_shadow_blocking_efficiency,average_atmospheric_efficiency,average_truncation_efficiency,average_output_power_kw,original_campo_mirror_id,ring_index,campo_zone,zone_row_index,normalized_zone_row,centered_azimuth_feature,mirror_width_m,mirror_height_m,installation_height_m,mirror_area_m2
333,-129.57540651576784,-52.22464742345551,183.24729724460596,0.7789860920213982,0.8876751315132625,0.9874074074074072,0.9703571326138827,0.9938802083333333,31.924574034774096,333,5,1,4,0.4,0.4983286764746824,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
334,-117.78909217737908,-41.424480168421326,183.24729724460596,0.7877778099575202,0.8962925733662669,0.9891851851851852,0.9703571326138827,0.9942708333333333,32.266002032338825,334,5,1,4,0.4,0.5572663384071128,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
335,-105.10633172452202,-31.69265579087181,183.24729724460596,0.7925291514369024,0.9040054269457272,0.9871111111111113,0.9703571326138827,0.99453125,32.46769568415247,335,5,1,4,0.4,0.6103739395771266,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
336,-91.62364862230292,-23.103239350556322,183.24729724460596,0.7984802891642506,0.9107721537783959,0.9885185185185185,0.9703571326138827,0.9938151041666666,32.69990184770368,336,5,1,4,0.4,0.6572472990725738,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
337,-77.44365423019673,-15.721601493017289,183.24729724460596,0.8033074499317439,0.9165571344461425,0.9888148148148148,0.9703571326138827,0.9936197916666667,32.898813858682054,337,5,1,4,0.4,0.6975296823247847,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
338,-62.67426686764153,-9.603920939505144,183.24729724460596,0.8056804007288639,0.9213305103946127,0.9868888888888888,0.9703571326138827,0.9932942708333333,33.007405232677726,338,5,1,4,0.4,0.7309145160740435,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
339,-47.42789049046669,-4.796756932988757,183.24729724460596,0.8050890809475617,0.9250680458819288,0.9820740740740738,0.9703571326138827,0.9934244791666667,33.00651971039562,339,5,1,4,0.4,0.7571477215772033,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
340,-31.82055922891614,-1.336694894202708,183.24729724460596,0.8043447788631379,0.9277510126433359,0.9788148148148147,0.9703571326138827,0.9927083333333333,32.99655937884172,340,5,1,4,0.4,0.776029648300343,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
341,-15.971054297854554,0.7499320154952898,183.24729724460596,0.8067475664619577,0.9293660989526723,0.9798518518518516,0.9703571326138827,0.992578125,33.08648956257377,341,5,1,4,0.4,0.7874165933798806,6.767105146371728,6.247512429182394,3.160585252215359,42.27757351154151
342,8.540751779963077,13.81532243639748,195.80173624241107,0.8025934941800666,0.9272851288627085,0.9802222222222221,0.9690981601796692,0.990625,32.97261760271036,342,6,1,5,0.5,0.6988475353067622,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
343,25.557255061796784,12.326571306385347,195.80173624241107,0.8009758880562313,0.9261913718477099,0.9797037037037036,0.9690981601796692,0.9904947916666667,32.912277949042725,343,6,1,5,0.5,0.6912441750987148,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
344,42.379252200717694,9.360399341392991,195.80173624241107,0.8025329865383196,0.9240091643774437,0.9831851851851852,0.9690981601796692,0.99140625,32.960050238253395,344,6,1,5,0.5,0.6760953208448377,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
345,58.87871764109903,4.939380901097593,195.8017362424111,0.8023641671112413,0.9207491473259455,0.9869629629629629,0.9690981601796692,0.991015625,32.92766718162771,345,6,1,5,0.5,0.6535162644731314,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
346,74.93008048828986,-0.9028373946862871,195.80173624241107,0.8014883838962736,0.9164273512649953,0.9897037037037038,0.9690981601796692,0.991796875,32.878725658159006,346,6,1,5,0.5,0.6236788462361911,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
347,90.41118017894519,-8.121792737099838,195.80173624241107,0.7990563212494215,0.9110652791603179,0.992074074074074,0.9690981601796692,0.9921223958333333,32.76430183608953,347,6,1,5,0.5,0.5868101469031262,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
348,105.20419619667555,-16.662544517062912,195.80173624241107,0.7932751551308278,0.9046900157451859,0.9914074074074073,0.9690981601796692,0.9921223958333333,32.53254105780148,348,6,1,5,0.5,0.5431907595377901,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
349,119.19654475731875,-26.46009245648304,195.8017362424111,0.7879608627333818,0.8973343624269506,0.9925185185185187,0.9690981601796692,0.9917317708333333,32.31117867317878,349,6,1,5,0.5,0.49315265401613967,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
350,132.28173563951722,-37.43987129962011,195.80173624241107,0.7794984725650679,0.8890369958298469,0.9911111111111113,0.9690981601796692,0.9912109375,31.981836565226004,350,6,1,5,0.5,0.4370766505350285,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
351,144.36018263960315,-49.51831829970604,195.80173624241107,0.7699224503208516,0.8798426470466738,0.9897037037037036,0.9690981601796692,0.990234375,31.60245581790924,351,6,1,5,0.5,0.37538952134056464,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
352,155.33996148274022,-62.60350918190451,195.80173624241107,0.7616481532306487,0.8698022973572912,0.9905185185185186,0.9690981601796692,0.9906901041666667,31.271757012518567,352,6,1,5,0.5,0.30856074273362505,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
353,165.13750942216035,-76.59585774254771,195.80173624241107,0.7517692122077669,0.8589733846123733,0.991111111111111,0.9690981601796692,0.9907552083333333,30.88153279282961,353,6,1,5,0.5,0.23709892207172828,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
354,173.67826120212342,-91.38887376027807,195.80173624241107,0.7399552911398065,0.8474200127655005,0.9894814814814814,0.9690981601796692,0.9911458333333333,30.423787316733417,354,6,1,5,0.5,0.16154792695993847,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
355,180.897216544537,-106.86997345093341,195.80173624241107,0.7277520294280779,0.8352131552862325,0.988,0.9690981601796692,0.9912109375,29.94538099509482,355,6,1,5,0.5,0.08248274608999423,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
356,186.73943484032088,-122.92133629812423,195.8017362424111,0.7137784836503541,0.8224308414847384,0.9849629629629632,0.9690981601796692,0.9909505208333333,29.405601239100086,356,6,1,5,0.5,0.0005051132291776783,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
357,191.16045328061628,-139.42080173850553,195.8017362424111,0.7004965846252887,0.8091583130179667,0.9836296296296295,0.9690981601796692,0.990234375,28.883427720912188,357,6,1,5,0.5,-0.08376107233699248,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
358,194.12662524560864,-156.24279887742648,195.80173624241107,0.6918746457277896,0.7954881354668206,0.9877777777777778,0.9690981601796692,0.98984375,28.5155173926014,358,6,1,5,0.5,-0.1696744940550439,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
359,195.61537637562077,-173.25930215926022,195.80173624241107,0.6822956435382201,0.7815202454835136,0.9914074074074075,0.9690981601796692,0.9892578125,28.110366830726935,359,6,1,5,0.5,-0.2565812989097596,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
360,195.61537637562077,-190.34080571918633,195.80173624241107,0.6727500600717919,0.7673619049829854,0.9948148148148147,0.9690981601796692,0.989453125,27.711222110915575,360,6,1,5,0.5,-0.3438200736404315,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
361,194.12662524560864,-207.35730900102004,195.80173624241107,0.6622596470529238,0.7531275161067016,0.9977037037037036,0.9690981601796692,0.9891276041666667,27.276861583164774,361,6,1,5,0.5,-0.430726878495147,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
362,191.16045328061628,-224.17930613994096,195.80173624241107,0.6508514349616491,0.7389382191034222,0.9989629629629629,0.9690981601796692,0.9888671875,26.81399095261627,362,6,1,5,0.5,-0.5166403002131984,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
363,186.73943484032088,-240.67877158032232,195.8017362424111,0.6381161295740846,0.7249211457185677,0.9975555555555555,0.9690981601796692,0.988671875,26.312520682218445,363,6,1,5,0.5,-0.6009064857793687,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
364,180.89721654453703,-256.7301344275131,195.80173624241107,0.6259377891283062,0.7112081353195496,0.9976296296296296,0.9690981601796692,0.9884765625,25.829822756251836,364,6,1,5,0.5,-0.6828841186401853,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
365,173.67826120212348,-272.2112341181685,195.8017362424111,0.6129820333159957,0.6979336590387514,0.997037037037037,0.9690981601796692,0.9882161458333333,25.32528175181125,365,6,1,5,0.5,-0.7619492995101294,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
366,165.1375094221604,-287.0042501358988,195.80173624241107,0.6001676511967502,0.6852316908970365,0.9943703703703705,0.9690981601796692,0.989453125,24.83287011217869,366,6,1,5,0.5,-0.8375002946219192,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
367,155.33996148274022,-300.99659869654204,195.80173624241107,0.587493617864182,0.6732314075326608,0.9917037037037038,0.9690981601796692,0.9887369791666667,24.341637426390367,367,6,1,5,0.5,-0.9089621152838163,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
368,144.36018263960318,-314.08178957874054,195.80173624241107,0.5829729688949697,0.6620519856450142,1.0,0.9690981601796692,0.9875,24.124308078951888,368,6,1,5,0.5,-0.9757908938907558,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
369,-144.36018263960315,-314.08178957874054,195.80173624241107,0.582763076125415,0.6620519856450144,1.0,0.9690981601796692,0.9865234375,24.118983670003868,369,6,1,5,0.5,-0.9757908938907558,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
370,-155.33996148274016,-300.9965986965421,195.80173624241104,0.5875965543895915,0.6732314075326605,0.9917037037037038,0.9690981601796692,0.98828125,24.348263248769452,370,6,1,5,0.5,-0.9089621152838168,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
371,-165.1375094221604,-287.0042501358988,195.80173624241107,0.6005057322014533,0.6852316908970366,0.9943703703703705,0.9690981601796692,0.989453125,24.848412655846385,371,6,1,5,0.5,-0.8375002946219192,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
372,-173.6782612021234,-272.2112341181686,195.80173624241107,0.6135206748869017,0.6979336590387514,0.997037037037037,0.9690981601796692,0.9888020833333333,25.34776428066233,372,6,1,5,0.5,-0.7619492995101302,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
373,-180.89721654453697,-256.73013442751324,195.80173624241107,0.6264634126963047,0.7112081353195496,0.9976296296296296,0.9690981601796692,0.9891927083333333,25.850741695688118,373,6,1,5,0.5,-0.6828841186401857,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
374,-186.73943484032088,-240.6787715803223,195.80173624241107,0.6388200040177168,0.7249211457185676,0.9975555555555555,0.9690981601796692,0.9895833333333334,26.341828800707276,374,6,1,5,0.5,-0.6009064857793686,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
375,-191.16045328061628,-224.179306139941,195.80173624241107,0.6519456140756229,0.7389382191034223,0.9989629629629629,0.9690981601796692,0.9904296875,26.859412733599253,375,6,1,5,0.5,-0.5166403002131984,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
376,-194.12662524560864,-207.3573090010201,195.80173624241107,0.6631927808836022,0.7531275161067016,0.9977037037037036,0.9690981601796692,0.9902994791666667,27.31488797936931,376,6,1,5,0.5,-0.43072687849514724,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
377,-195.61537637562077,-190.3408057191864,195.80173624241107,0.6735725947870682,0.7673619049829854,0.9948148148148147,0.9690981601796692,0.9904947916666667,27.74482024694361,377,6,1,5,0.5,-0.3438200736404317,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
378,-195.61537637562077,-173.25930215926024,195.80173624241107,0.6833703614501481,0.7815202454835134,0.9914074074074075,0.9690981601796692,0.9908203125,28.15400233129609,378,6,1,5,0.5,-0.25658129890975984,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
379,-194.12662524560864,-156.24279887742657,195.80173624241107,0.692979173045855,0.7954881354668206,0.9877777777777778,0.9690981601796692,0.9914713541666667,28.56157271640637,379,6,1,5,0.5,-0.16967449405504434,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
380,-191.16045328061628,-139.42080173850567,195.80173624241107,0.7014188275320314,0.8091583130179665,0.9836296296296295,0.9690981601796692,0.9914713541666667,28.921924550728598,380,6,1,5,0.5,-0.08376107233699312,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
381,-186.7394348403209,-122.92133629812436,195.80173624241107,0.7147255239690978,0.822430841484738,0.9849629629629632,0.9690981601796692,0.9921875,29.44441272892392,381,6,1,5,0.5,0.0005051132291770122,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
382,-180.89721654453697,-106.86997345093339,195.80173624241107,0.7284379561921764,0.8352131552862325,0.988,0.9690981601796692,0.9920572916666667,29.97204151359225,382,6,1,5,0.5,0.0824827460899944,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
383,-173.6782612021235,-91.38887376027823,195.80173624241107,0.7404289588039373,0.8474200127655004,0.9894814814814814,0.9690981601796692,0.9917317708333333,30.440085405461204,383,6,1,5,0.5,0.1615479269599377,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
384,-165.13750942216046,-76.59585774254786,195.80173624241107,0.7527705280440932,0.8589733846123734,0.991111111111111,0.9690981601796692,0.9920572916666667,30.9216206857547,384,6,1,5,0.5,0.2370989220717275,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
385,-155.33996148274022,-62.60350918190451,195.80173624241107,0.762588209170707,0.8698022973572912,0.9905185185185186,0.9690981601796692,0.9919270833333333,31.310113544400156,385,6,1,5,0.5,0.30856074273362505,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
386,-144.3601826396032,-49.51831829970607,195.80173624241107,0.7713916994467056,0.8798426470466737,0.9897037037037036,0.9690981601796692,0.9921875,31.66383496288118,386,6,1,5,0.5,0.3753895213405645,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
387,-132.28173563951728,-37.43987129962014,195.80173624241107,0.7806926559443267,0.8890369958298469,0.9911111111111113,0.9690981601796692,0.9927083333333333,32.030563068387906,387,6,1,5,0.5,0.43707665053502825,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
388,-119.19654475731882,-26.460092456483125,195.80173624241107,0.7885788063128129,0.8973343624269504,0.9925185185185186,0.9690981601796692,0.9925130208333334,32.33623212090136,388,6,1,5,0.5,0.49315265401613934,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
389,-105.20419619667564,-16.66254451706297,195.80173624241107,0.7933629122007226,0.9046900157451859,0.9914074074074073,0.9690981601796692,0.9922526041666667,32.53609280795405,389,6,1,5,0.5,0.5431907595377898,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
390,-90.41118017894513,-8.12179273709981,195.80173624241107,0.7992416608198873,0.9110652791603181,0.992074074074074,0.9690981601796692,0.9923828125,32.772736525505614,390,6,1,5,0.5,0.5868101469031262,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
391,-74.93008048828999,-0.9028373946863155,195.8017362424111,0.8014009627686222,0.9164273512649952,0.9897037037037038,0.9690981601796692,0.9916666666666667,32.87395621617228,391,6,1,5,0.5,0.6236788462361909,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
392,-58.87871764109901,4.939380901097593,195.80173624241107,0.8030325392148464,0.9207491473259456,0.9869629629629629,0.9690981601796692,0.991796875,32.955578671473994,392,6,1,5,0.5,0.6535162644731314,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
393,-42.379252200717694,9.360399341392991,195.80173624241107,0.8026405836219113,0.9240091643774438,0.9831851851851852,0.9690981601796692,0.9915364583333334,32.96419896810676,393,6,1,5,0.5,0.6760953208448377,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
394,-25.55725506179681,12.326571306385347,195.80173624241107,0.8012576448485018,0.9261913718477099,0.9797037037037036,0.9690981601796692,0.9908854166666666,32.92534045889743,394,6,1,5,0.5,0.6912441750987148,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
395,-8.540751779963115,13.81532243639748,195.80173624241107,0.8028603790067145,0.9272851288627084,0.9802222222222221,0.9690981601796692,0.9909505208333333,32.985444105546165,395,6,1,5,0.5,0.6988475353067622,6.773875636198805,6.253763066409303,3.160585252215359,42.362213270109905
396,0.0,26.729694575344553,208.52974851456784,0.7987177316841515,0.9250569457927745,0.9804444444444445,0.9678145806048251,0.9893229166666667,32.87462258352118,396,7,1,6,0.6,0.6433707855968206,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
397,18.17456511676953,25.936175925394252,208.52974851456784,0.7967673716246325,0.9245026702174904,0.9788888888888888,0.9678145806048251,0.9891927083333333,32.80714567926093,397,7,1,6,0.6,0.6395654836885661,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
398,36.210810818897976,23.561659131609076,208.5297485145678,0.7982916983769491,0.9228424953952746,0.9823703703703702,0.9678145806048251,0.989453125,32.850822759632806,398,7,1,6,0.6,0.6281785386090286,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
399,53.971470386009244,19.624215700562274,208.52974851456784,0.8003228116239369,0.9200843915318636,0.9876296296296295,0.9678145806048251,0.9897135416666667,32.90169094490876,399,7,1,6,0.6,0.6092966118858889,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
400,71.32137447461814,14.15381195425735,208.52974851456784,0.7992536680411548,0.9162416905875995,0.9908148148148149,0.9678145806048251,0.9893229166666667,32.837520021588574,400,7,1,6,0.6,0.583063406382729,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
401,88.12847983845187,7.192080968323836,208.52974851456784,0.7962778633615921,0.9113331585577914,0.9923703703703703,0.9678145806048251,0.9893880208333333,32.707928430755416,401,7,1,6,0.6,0.5496785726334705,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
402,104.2648742572839,-1.2079942808272222,208.52974851456784,0.7944219712280975,0.9053830962516554,0.9957777777777775,0.9678145806048251,0.9899088541666666,32.61140066858801,402,7,1,6,0.6,0.5093961893812593,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
403,119.60775002616566,-10.982484148445678,208.52974851456784,0.7885554248962934,0.8984214678724695,0.994962962962963,0.9678145806048251,0.9904947916666667,32.37906914652091,403,7,1,6,0.6,0.4625228298858124,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
404,134.0403385962142,-22.056998864640633,208.5297485145678,0.7807462192798407,0.8904840561021715,0.9934814814814814,0.9678145806048251,0.9904947916666667,32.07525878671546,404,7,1,6,0.6,0.4094152287157986,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
405,147.4527992537763,-34.347254685446984,208.52974851456784,0.7714288920311299,0.8816126415120944,0.9920740740740741,0.9678145806048251,0.9895833333333334,31.705383457683705,405,7,1,6,0.6,0.35047756678336817,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
406,159.74305507458266,-47.75971534300905,208.52974851456784,0.7628121419466678,0.8718552029321767,0.991925925925926,0.9678145806048251,0.9895182291666667,31.36132322072029,406,7,1,6,0.6,0.28615839528335996,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
407,170.81756979077758,-62.1923039130576,208.52974851456784,0.7546586215187379,0.8612661339304635,0.9945185185185184,0.9678145806048251,0.9893880208333333,31.028494749034426,407,7,1,6,0.6,0.21694722194786675,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
408,180.59205965839604,-77.53517968193934,208.52974851456784,0.7433161730737264,0.8499064688589779,0.9936296296296295,0.9678145806048251,0.9892578125,30.582386237201668,408,7,1,6,0.6,0.1433707855968207,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
409,188.99213490754713,-93.67157410077142,208.52974851456784,0.7303598962030402,0.837844110149522,0.9906666666666666,0.9678145806048251,0.9897786458333333,30.08350586331633,409,7,1,6,0.6,0.06598904733752003,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
410,195.95386589348064,-110.47867946460512,208.52974851456784,0.7167888927896259,0.8251540468605462,0.9878518518518519,0.9678145806048251,0.9897786458333333,29.558838117548607,410,7,1,6,0.6,-0.014609071077510583,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
411,201.42426963978554,-127.828583553214,208.52974851456784,0.7030300417801268,0.8119185529716624,0.9857037037037037,0.9678145806048251,0.9893229166666667,29.021721757244517,411,7,1,6,0.6,-0.09781016930065844,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
412,205.36171307083237,-145.5892431203253,208.5297485145678,0.6913030559388502,0.7982273523806044,0.9856296296296296,0.9678145806048251,0.9895833333333334,28.55546309696126,412,7,1,6,0.6,-0.182981036736249,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
413,207.73622986461754,-163.62548882245378,208.52974851456784,0.6820186512041018,0.7841777350896922,0.99,0.9678145806048251,0.9886067708333334,28.154972846235243,413,7,1,6,0.6,-0.26947347165552127,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
414,208.52974851456784,-181.8000539392233,208.52974851456784,0.6716394177791265,0.76987460361218,0.9930370370370369,0.9678145806048251,0.987890625,27.720960989197945,414,7,1,6,0.6,-0.35662921440317935,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
415,207.73622986461754,-199.97461905599278,208.52974851456784,0.6612482037631049,0.7554304164359149,0.996074074074074,0.9678145806048251,0.9877604166666667,27.289106103846425,415,7,1,6,0.6,-0.44378495715083743,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
416,205.36171307083237,-218.01086475812127,208.5297485145678,0.6500323308229877,0.7409649708193459,0.997925925925926,0.9678145806048251,0.9875,26.829696626492936,416,7,1,6,0.6,-0.5302773920701097,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
417,201.42426963978556,-235.77152432523255,208.52974851456787,0.6378322675918173,0.7266049235486576,0.9976296296296296,0.9678145806048251,0.9873697916666667,26.34134790031185,417,7,1,6,0.6,-0.6154482595057003,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
418,195.95386589348064,-253.1214284138414,208.5297485145678,0.6254070914198332,0.7124828810326015,0.9973333333333333,0.9678145806048251,0.9874348958333333,25.84887052637969,418,7,1,6,0.6,-0.698649357728848,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
419,188.99213490754715,-269.9285337776751,208.52974851456784,0.6138048416016609,0.6987358053787118,0.9993333333333333,0.9678145806048251,0.9869791666666666,25.383579992414564,419,7,1,6,0.6,-0.7792474761438788,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
420,180.59205965839607,-286.0649281965072,208.52974851456784,0.6005704469693509,0.6855024145394152,0.9971111111111111,0.9678145806048251,0.9875651041666667,24.87251828140599,420,7,1,6,0.6,-0.8566292144031793,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
421,170.81756979077758,-301.407803965389,208.52974851456784,0.591506274374374,0.672919286017591,1.0,0.9678145806048251,0.9875,24.498118855465698,421,7,1,6,0.6,-0.9302056507542256,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
422,-170.81756979077767,-301.40780396538884,208.52974851456784,0.5917929258740398,0.6729192860175914,1.0,0.9678145806048251,0.9873697916666667,24.51228677914875,422,7,1,6,0.6,-0.9302056507542249,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
423,-180.592059658396,-286.0649281965073,208.52974851456784,0.6004873578466758,0.6855024145394151,0.9971111111111111,0.9678145806048251,0.9869140625,24.869090307112117,423,7,1,6,0.6,-0.85662921440318,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
424,-188.99213490754707,-269.9285337776753,208.52974851456784,0.6141859983215865,0.6987358053787119,0.9993333333333333,0.9678145806048251,0.9876302083333334,25.397557872039492,424,7,1,6,0.6,-0.7792474761438795,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
425,-195.95386589348064,-253.1214284138414,208.5297485145678,0.6256716669224153,0.7124828810326015,0.9973333333333333,0.9678145806048251,0.9878255208333333,25.85847320425468,425,7,1,6,0.6,-0.698649357728848,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
426,-201.42426963978556,-235.77152432523252,208.52974851456784,0.6387413032273928,0.7266049235486575,0.9976296296296296,0.9678145806048251,0.9887369791666667,26.37911320697999,426,7,1,6,0.6,-0.6154482595057,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
427,-205.36171307083237,-218.01086475812127,208.5297485145678,0.6511298069572049,0.7409649708193456,0.997925925925926,0.9678145806048251,0.9891276041666667,26.874635527910865,427,7,1,6,0.6,-0.5302773920701097,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
428,-207.73622986461754,-199.97461905599283,208.52974851456784,0.6621968215891118,0.755430416435915,0.996074074074074,0.9678145806048251,0.9890625,27.327459999907674,428,7,1,6,0.6,-0.44378495715083766,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
429,-208.52974851456784,-181.80005393922332,208.52974851456784,0.6725465726376737,0.76987460361218,0.9930370370370369,0.9678145806048251,0.9893229166666667,27.757780432965372,429,7,1,6,0.6,-0.3566292144031796,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
430,-207.73622986461754,-163.62548882245383,208.52974851456784,0.6828228741652023,0.7841777350896922,0.99,0.9678145806048251,0.9897786458333333,28.187715739675877,430,7,1,6,0.6,-0.2694734716555215,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
431,-205.3617130708324,-145.5892431203254,208.52974851456784,0.6915679000092776,0.798227352380604,0.9856296296296296,0.9678145806048251,0.9900390625,28.56427479390999,431,7,1,6,0.6,-0.1829810367362494,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
432,-201.4242696397856,-127.82858355321414,208.52974851456784,0.7039591232999294,0.8119185529716622,0.9857037037037037,0.9678145806048251,0.9905598958333334,29.058763740620616,432,7,1,6,0.6,-0.09781016930065911,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
433,-195.95386589348064,-110.47867946460508,208.52974851456784,0.7175170281416865,0.8251540468605463,0.9878518518518519,0.9678145806048251,0.9907552083333333,29.58595995826427,433,7,1,6,0.6,-0.01460907107751036,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
434,-188.99213490754718,-93.67157410077155,208.52974851456784,0.7310928588824998,0.8378441101495219,0.9906666666666666,0.9678145806048251,0.9907552083333333,30.110883868314115,434,7,1,6,0.6,0.06598904733751942,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
435,-180.59205965839615,-77.53517968193951,208.52974851456784,0.7445472331181333,0.8499064688589775,0.9936296296296295,0.9678145806048251,0.9908203125,30.63199859563449,435,7,1,6,0.6,0.14337078559681993,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
436,-170.8175697907776,-62.19230391305763,208.52974851456784,0.7559611477928595,0.8612661339304636,0.9945185185185184,0.9678145806048251,0.9910807291666667,31.081444437135143,436,7,1,6,0.6,0.21694722194786664,6.780652899902083,6.2600199573998,3.160585252215359,42.44702247758787
